Issue Type,Status,Priority,Summary,Original Time Estimated,Total Time Spent
Subtask,Done,Major,"['update', 'front', 'end', 'hit', 'generate', 'insight', 'endpoint', 'user', 'first', 'creates', 'account']",30,45
Subtask,Done,Major,"['create', 'function', 'would', 'run', 'schedule', 'update', 'active', 'property', 'insights', 'account']",60,158
Subtask,Done,Major,"['Create', 'insight', 'projection', 'model']",60,60
Bug,Done,Major,"['Cant', 'snooze', 'notifications', 'whose', 'alerts', 'already', 'deleted']",30,34
Subtask,Done,Major,"['Change', 'connect', 'quickbooks', 'button', 'intuit', 'approved', 'graphic', 'See', 'Intuit', 'Developer']",20,20
Subtask,Done,Major,"['Change', 'email', 'subject', 'Notification', 'XYZ', 'Assistant', 'WeOS', 'Notification', 'Name', 'Alert']",20,20
Subtask,Done,Major,"['Menu', 'Edits']",60,120
Subtask,Done,Minor,"['Shared', 'assistant', 'remains', 'pending', 'status', 'even', 'accepting']",60,60
Subtask,Done,Major,"['Site', 'optimization']",240,300
Task,Done,Critical,"['Switch', 'JWT', 'Library']",0,32
Bug,Done,Minor,"['Snooze', 'mobile', 'working']",0,45
Bug,Done,Major,"['Account', 'Service', 'Returning', '401', 'running', 'alerts', 'schedule']",0,50
Subtask,Done,Major,"['Create', 'insight', 'screen', 'mobile']",45,60
Subtask,Done,Major,"['add', 'resolve', 'button']",20,20
Subtask,Done,Major,"['Update', 'weosterraformvpc', 'module']",10,10
Subtask,Done,Major,"['Create', 'passwords', 'microservices', 'WeOS', 'terraform']",60,60
Subtask,Done,Major,"['Update', 'prod']",0,90
Subtask,Done,Major,"['Deploy', 'Staging']",60,60
Subtask,Done,Major,"['Update', 'remaining', 'microservices', 'use', 'default', 'SQL', 'initializer']",60,68
Subtask,Done,Major,"['Set', 'logo', 'custom', 'connection']",30,60
Subtask,Done,Major,"['Check', 'user', 'sub', 'QuickBooks', 'setup', 'default', 'assistant', 'create', 'account', 'insight', 'service']",60,80
Subtask,Done,Major,"['Update', 'igniters', 'make', 'insights', 'inactive', 'except', '1']",30,47
Subtask,Done,Major,"['Add', 'igniter', 'property', 'insight', 'struct', 'set', 'within', 'igniter']",20,40
Subtask,Done,Major,"['Add', 'reports', 'array', 'property', 'insight', 'struct', 'set', 'within', 'igniter']",20,20
Subtask,Done,Major,"['Add', 'timeframe', 'property', 'insight', 'struct', 'set', 'within', 'igniter']",20,20
Subtask,Done,Major,"['update', 'insight', 'card', 'info', 'icon', 'flips', 'card', 'shows', 'data']",120,120
Subtask,Done,Major,"['Update', 'front', 'end', 'fetch', 'render', 'active', 'insights']",10,10
Subtask,Done,Major,"['Deploy', 'Dev']",60,120
Subtask,Done,Major,"['Update', 'alert', 'service', 'store', 'run', 'recommended', 'alerts']",120,245
Subtask,Done,Major,"['Pull', 'recommend', 'alerts', 'alert', 'service']",30,45
Task,Done,Major,"['Fix', 'noisey', 'errors', 'integration', 'service']",0,11
Bug,Done,Critical,"['Context', 'cancelled', 'error', 'account', 'service']",0,469
Bug,Done,Major,"['Loss', 'context', 'Notifications', 'Chat']",0,292
Bug,Done,Minor,"['Alerts', 'prod', 'returning', 'null', 'responses', 'Langfuse']",0,170
Subtask,Done,Major,"['Add', 'third', 'column', 'insight', 'screen']",10,20
Subtask,Done,Major,"['Render', 'recommend', 'alerts', 'insight', 'object']",45,165
Subtask,Done,Major,"['Validate', '10', 'alerts', 'add', 'recommend', 'alerts']",180,255
Subtask,Done,Major,"['Change', 'snooze', 'icon', 'pause', 'icon']",10,15
Subtask,Done,Major,"['update', 'update', 'notification', 'event', 'handler', 'check', 'read', 'property', 'set', 'true', 'set', 'alert', 'trigger', 'false']",120,150
Bug,Reopened,Minor,"['LLM', 'hallucinating', 'report', 'data']",0,185
Subtask,Done,Major,"['create', 'provider', 'would', 'run', 'profit', 'loss', 'igniter', 'would', 'run', 'daily', 'schedule', 'call', 'profit', 'loss', 'igniter', 'based', 'created', 'date']",90,151
Subtask,Done,Major,"['Create', 'provider', 'would', 'run', 'monthly', 'schedule', 'trigger', 'profit', 'loss', 'igniter', 'accounts']",90,100
Subtask,Done,Major,"['update', 'igniter', 'params', 'take', 'start', 'end', 'date', 'use', 'determine', 'reports', 'get']",30,70
Subtask,Done,Major,"['Create', 'provider', 'would', 'create', 'm2m', 'token', 'add', 'container']",90,96
Subtask,Done,Major,"['setup', 'custom', 'scheme', 'app', 'builds']",300,300
Subtask,Done,Major,"['setup', 'app', 'listen', 'redirects', 'custom', 'scheme']",30,30
Subtask,Done,Major,"['test', 'build', 'httpsionicioappflow']",60,60
Subtask,Done,Major,"['create', 'native', 'auth0', 'application']",30,30
Subtask,Done,Major,"['install', 'capacitor', 'relevant', 'packages']",30,180
Subtask,Done,Major,"['create', 'list', 'recommended', 'alerts', 'alert', 'service']",30,60
Subtask,Done,Major,"['update', 'schedule', 'provider', 'fetch', 'add', 'recommended', 'alerts', 'insight', 'made', 'active']",60,418
Bug,Done,Major,"['LLM', 'returned', 'wrong', 'revenue', 'though', 'correct', 'reports']",0,50
Bug,Done,Critical,"['Error', 'editing', 'alert']",45,53
Task,Done,Critical,"['Add', 'create', 'alert', 'button', 'manage', 'alert', 'screen']",30,40
Bug,Done,Major,"['Daily', 'sparks', 'showing']",0,165
Subtask,Done,Major,"['update', 'delete', 'notification', 'event', 'handler', 'set', 'alert', 'inactive']",30,30
Bug,Done,Major,"['Alerts', 'arent', 'setup', 'LLM', 'got', 'correct', 'response', 'Python', 'failed']",0,70
Bug,Done,Major,"['Queries', 'needing', 'two', 'reporting', 'periods', 'working']",0,113
Story,To Do,Critical,"['I', 'able', 'get', 'sparks', 'recommended', 'readings', 'based', 'business', 'info']",0,30
Subtask,Done,Major,"['Setup', 'fastlane', 'playstore']",360,360
Story,Done,Minor,"['I', 'able', 'easily', 'report', 'errors', 'crashes']",0,30
 Subtask,Done,Major,"['Add', 'report', 'button', 'error', 'messages']",0,45
 Subtask,Done,Major,"['Add', 'handler', 'feedback', 'service', 'create', 'issue', 'jira']",0,60
 Subtask,Done,Major,"['update', 'slack', 'message', 'template']",0,60
Story,Done,Major,"['I', 'able', 'easily', 'rate', 'app']",10,115
 Subtask,Done,Major,"['Add', 'remote', 'config', 'variable', 'in_app_review']",10,10
 Subtask,Done,Major,"['install', 'capacitorcommunityinappreview']",0,10
 Subtask,Done,Major,"['Trigger', 'app', 'review', 'based', 'value', 'in_app_review', 'notifications', 'read']",45,45
Task,Done,Minor,"['Add', 'guided', 'tour', 'WeOS', 'highlights', 'sparks', 'signals']",0,70
 Subtask,Done,Major,"['Add', 'checks', 'ensure', 'tour', 'starts', 'quickbooks', 'connected']",20,60
 Subtask,Done,Major,"['Install', 'driverjs']",10,10
 Subtask,Done,Major,"['Add', 'ids', 'elements', 'reference']",20,20
 Subtask,Done,Major,"['Create', 'highlight', 'element']",90,90
 Subtask,Done,Major,"['Add', 'highlight', 'driver', 'steps']",20,20
Subtask,Done,Major,"['Create', 'setup', 'Goal', 'Service']",120,100
Subtask,Done,Major,"['Create', 'initialiser', 'would', 'fetch', 'create', 'default', 'Goals']",60,130
Subtask,Done,Major,"['Replace', 'Alerts', 'Signals', 'app']",30,30
Subtask,Done,Major,"['Update', 'front', 'end', 'create', 'goal', 'resource', 'user', 'selects', 'goal']",0,90
Subtask,Done,Major,"['create', 'batch', 'setup', 'endpoint', 'alert', 'serrvice']",15,20
Subtask,Done,Major,"['create', 'handler', 'alert', 'service', 'would', 'loop', 'alerts', 'associated', 'goal', 'create', 'account']",90,267
Subtask,Done,Major,"['create', 'list', 'recommended', 'alerts', 'goal', 'alert', 'servce']",180,315
Subtask,Done,Major,"['Add', 'goal', 'property', 'alerts']",15,35
Story,To Do,Critical,"['I', 'able', 'purchase', 'subscription']",0,60
Subtask,Done,Major,"['Install', 'capacitor', 'push', 'notifications']",0,60
Subtask,Done,Major,"['Setup', 'prompt', 'user', 'allow', 'push', 'notifcations']",120,120
Subtask,Done,Major,"['Update', 'alert', 'service', 'check', 'subscription', 'status', 'run', 'python', 'code', 'based']",0,115
Subtask,Done,Major,"['Add', 'push', 'notification', 'listeners']",120,120
Subtask,Done,Major,"['Add', 'Firebase', 'Admin', 'SDK', 'alert', 'service']",0,67
Task,Done,Major,"['When', 'LLM', 'sets', 'signal', 'run', 'every', 'hour', 'change', 'every', 'day', 'instead']",0,55
Subtask,Done,Major,"['Add', 'prompt', 'canceling', 'subscription']",30,45
Subtask,Done,Major,"['Deploy', 'dev']",60,60
Subtask,In Progress,Major,"['Setup', 'inappproducts', 'android', 'ios']",60,75
Subtask,Done,Major,"['Install', 'revenuecatpurchasescapacitor', 'configure', 'appvue']",30,30
Subtask,Done,Major,"['Get', 'offerings', 'using', 'sdk', 'render']",120,130
Subtask,Done,Major,"['Setup', 'purchase', 'package', 'function', 'using', 'sdk']",120,315
Subtask,Done,Major,"['Create', 'revenue', 'cat', 'api', 'key']",10,45
Subtask,Done,Major,"['Add', 'splash', 'screen']",60,90
Subtask,Done,Major,"['Configure', 'QuickBooks', 'redirect', 'depending', 'platform']",90,120
Subtask,Done,Major,"['Add', 'push', 'notification', 'registration', 'function', 'AppDelegateswift']",70,60
Subtask,Done,Major,"['Add', 'fire', 'base', 'sdk', 'pod', 'file']",45,105
Subtask,Done,Major,"['Configure', 'sdk', 'use', 'account', 'id', 'user', 'app', 'id']",30,30
Subtask,Done,Major,"['create', 'webhook', 'would', 'send', 'real', 'time', 'subscription', 'updates', 'IAM']",0,15
Subtask,Done,Major,"['create', 'endpoint', 'IAM', 'service', 'accept', 'subscription', 'updates']",0,30
Subtask,Done,Major,"['create', 'handler', 'IAM', 'save', 'subscription', 'status', 'user']",0,150
Subtask,Done,Major,"['update', 'auth0', 'action', 'add', 'subscription', 'status', 'jwt']",0,40
Subtask,Done,Major,"['Add', 'option', 'push', 'notification', 'sidebar']",45,60
Task,Done,Blocker,"['Update', 'IAM', 'idempotent', 'endpoint', 'Auth0', 'actions', 'use']",0,150
 Subtask,Done,Major,"['create', 'accounts', 'schema', 'IAM', 'service']",0,30
 Subtask,Done,Major,"['Update', 'auth0', 'action', 'fetch', 'user', 'auth', 'ID']",0,90
 Subtask,Done,Major,"['Create', 'handler', 'IAM', 'service', 'create', 'user', 'account', 'user', 'exist']",0,160
 Subtask,Done,Major,"['Create', 'event', 'handler', 'IAM', 'service', 'create', 'account', 'user', 'resource', 'Account', 'Service']",0,90
 Subtask,Done,Major,"['Depreciate', 'create', 'account', 'user', 'handlers', 'Account', 'service']",0,30
 Subtask,Done,Major,"['remove', 'create', 'account', 'flow', 'callback', 'APP']",0,15
Bug,Done,Critical,"['Logout', 'Leads', 'Log', 'Loop']",0,30
Subtask,Done,Major,"['create', 'handler', 'would', 'delete', 'user', 'account', 'connection', 'database']",0,80
Subtask,Done,Major,"['create', 'event', 'handler', 'would', 'delete', 'account', 'user', 'account', 'service', 'alert', 'service', 'insight', 'service']",0,148
Subtask,Done,Major,"['add', 'delete', 'account', 'button', 'app']",0,10
Subtask,Done,Major,"['Update', 'app', 'make', 'request', 'IAM', 'service', 'delete', 'account']",0,20
Subtask,Done,Major,"['Add', 'validation', 'middleware', 'IAM', 'ensure', 'user', 'delete', 'account']",0,30
Subtask,Done,Major,"['update', 'delete', 'alert', 'handler', 'alert', 'service', 'delete', 'alerts', 'associated', 'account']",0,30
Subtask,Done,Major,"['Add', 'delete', 'endpoint', 'handler', 'insight', 'service']",0,120
Task,Done,Major,"['Create', 'staging', 'environment', 'IAM']",0,120
 Subtask,Done,Major,"['create', 'applications', 'auth0', 'staging', 'tenant']",0,100
 Subtask,Done,Major,"['Update', 'services', 'use', 'staging', 'credentials']",0,90
 Subtask,Done,Major,"['Update', 'services', 'staging', 'point', 'IAM', 'staging']",0,35
 Subtask,Done,Major,"['remove', 'environment', 'code', 'IAM', 'service']",0,60
Subtask,Done,Major,"['create', 'basic', 'alerts', 'goal']",0,60
Subtask,Done,Major,"['update', 'get', 'user', 'handler', 'IAM', 'fetch', 'invite', 'code', 'add', 'user', 'account']",120,238
Subtask,Done,Major,"['Update', 'create', 'user', 'hander', 'IAM', 'create', 'user', 'account', 'invite', 'code', 'set']",0,127
Subtask,Done,Major,"['create', 'endpoint', 'handler', 'would', 'get', 'last', 'years', 'value', 'based', 'goal']",0,224
Subtask,Done,Major,"['update', 'frontend', 'fetch', 'list', 'goals']",0,30
Subtask,Done,Major,"['Update', 'front', 'end', 'hit', 'target', 'endpoint', 'render', 'message', 'user', 'selects', 'goal']",0,45
Subtask,Done,Major,"['update', 'profit', 'loss', 'prompt', 'get', 'LLM', 'identify', 'trends', 'trajectory', 'current', 'year']",0,60
Subtask,Done,Major,"['create', 'igniter', 'would', 'compare', 'profit', 'loss', 'trends', 'year', 'current', 'year', 'generate', 'insights']",0,30
Bug,Done,Major,"['When', 'notifications', 'read', 'notification', 'menu', 'updated']",240,300
 Subtask,Done,Major,"['updated', 'alert', 'service', 'update', 'notification', 'instead', 'creating', 'new', 'one', 'existing', 'notifications']",0,42
Subtask,Done,Major,"['Create', 'connection', 'QuickBooks', 'screen']",0,30
Subtask,Done,Major,"['Update', 'setup', 'assistants', 'function', 'return', 'onboarding', 'flow', 'quickbooks', 'conneted']",0,30
Subtask,Done,Major,"['Create', 'goal', 'screens']",0,120
Subtask,Done,Major,"['create', 'job', 'would', 'run', 'igniters', 'monthly', 'daily', 'schedule']",0,10
Bug,Done,Blocker,"['When', 'jwt', 'token', 'expires', 'users', 'stuck', 'login', 'loop']",0,60
Bug,Done,Blocker,"['No', 'Notifications', 'Android']",0,240
Story,To Do,Major,"['As', 'user', 'I', 'able', 'disable', 'push', 'notifications']",0,30
Task,Done,Minor,"['Add', 'Sparks', 'page', 'header', 'mobile']",0,20
Bug,Done,Major,"['Error', 'logging']",120,165
Bug,Done,Major,"['Connect', 'QB', 'Prompt', 'persists']",0,60
Improvement,Done,Major,"['Can', 'use', 'Seasonal', 'Trend', 'decomposition', 'using', 'LOESS', 'STL', 'identify', 'seasonal', 'changes', 'trends', 'residual', 'values']",0,135
Improvement,In Progress,Major,"['Can', 'use', 'recurring', 'invoicesbills', 'improve', 'STL', 'decomposition', 'analysis']",0,270
Improvement,Done,Major,"['Will', 'using', 'different', 'predictive', 'model', 'per', 'account', 'improve', 'accuracy', 'forecasting']",0,490
Task,Reopened,Minor,"['Add', 'Facebook', 'SDK', 'mobile', 'apps']",60,90
Subtask,Done,Major,"['add', 'endpoint', 'handler', 'IAM', 'would', 'return', 'true', 'connection', 'found']",0,25
Subtask,Done,Major,"['set', 'deleting', 'goal']",0,75
Subtask,Done,Major,"['Update', 'comparison', 'igniter', 'compare', 'month', 'last', 'months', 'profit', 'loss', 'reports', 'generate', 'insights']",0,35
Subtask,Done,Major,"['add', 'documentation', 'insight', 'service']",0,130
Subtask,Done,Major,"['Create', 'settings', 'screen']",30,30
Subtask,Done,Major,"['Add', 'back', 'cookie', 'control', 'module']",60,90
Subtask,Done,Major,"['Migrate', 'delete', 'functionality', 'settings', 'screen']",30,30
Bug,Closed,Blocker,"['401', 'Error', 'returned', 'I', 'login', 'following', 'day']",0,60
Subtask,Done,Major,"['Create', 'Account', 'Receivables', 'Igniter']",0,80
Subtask,Done,Major,"['create', 'LLM', 'Prompt', 'would', 'generate', 'AR', 'summary', 'insight']",0,40
Subtask,Done,Major,"['Add', 'method', 'insight', 'get', 'YTD', 'data', 'report', 'return', 'json', 'format']",0,210
Subtask,Done,Major,"['Add', 'property', 'insight', 'store', 'YTD', 'information']",0,5
Subtask,Done,Major,"['Add', 'questions', 'schema', 'insight', 'service']",0,30
Subtask,Done,Major,"['create', 'list', 'questions', 'AR', 'igniter']",0,205
Subtask,Done,Major,"['create', 'initializer', 'would', 'create', 'questions', 'igniter']",0,30
Subtask,Done,Major,"['Update', 'AR', 'handler', 'fetch', 'questions', 'run', 'python', 'code', 'create', 'insights']",0,60
Subtask,Done,Major,"['Update', 'AR', 'handler', 'store', 'parent', 'ID', 'children', 'insights']",0,30
Subtask,Done,Major,"['Add', 'viewed', 'property', 'insights', 'set', 'property', 'children', 'false']",0,10
Subtask,Done,Major,"['Install', 'chart', 'js']",10,10
Subtask,Done,Major,"['Render', 'chart', 'using', 'data', 'parent', 'insight']",90,90
Subtask,Done,Major,"['Hook', 'learn']",45,60
Subtask,Done,Major,"['Add', 'follow', 'card', 'shows', 'child', 'insight']",45,105
Subtask,Done,Major,"['Add', 'next', 'spark', 'button', 'mobile', 'screen']",30,30
Subtask,Done,Major,"['Create', 'Account', 'Payables', 'Igniter']",0,15
Subtask,Done,Major,"['create', 'list', 'questions', 'python', 'code', 'AP', 'insights']",0,600
Subtask,Done,Major,"['create', 'prompt', 'would', 'generate', 'AP', 'summary']",0,5
Subtask,Done,Major,"['create', 'job', 'would', 'run', 'AR', 'igniter', 'weekly', 'account']",0,15
Subtask,Done,Major,"['create', 'job', 'would', 'run', 'AP', 'igniter', 'weekly']",0,5
Bug,Done,Major,"['A', 'string', 'entered', 'goal', 'target']",0,20
Subtask,Done,Major,"['Configure', 'Inapp', 'Purchase', 'Capability', 'IOS']",30,30
Subtask,Done,Major,"['set', 'default', 'subscription', 'IAM', 'free', 'trail']",0,40
Subtask,Done,Major,"['create', 'cron', 'job', 'would', 'update', 'status', 'Trial', 'Expired', '30', 'days']",0,40
Subtask,Done,Major,"['create', 'prompt', 'user', 'subscribe']",45,45
Subtask,Done,Major,"['Add', 'subscription', 'status', 'top', 'navigation']",10,10
Subtask,Done,Major,"['create', 'subscription', 'page']",45,45
Task,In Progress,Major,"['Yeet', 'Kandji', 'MDM', 'wepala', 'systems']",0,120
 Subtask,Done,Major,"['remove', 'mdm', 'profile']",0,15
 Subtask,Done,Major,"['get', 'paay', 'admin', 'remove', 'devices', 'kandji']",0,60
Subtask,Done,Major,"['add', 'middleware', 'would', 'validate', 'request']",0,30
Subtask,In Progress,Major,"['Setup', 'store', 'kit', 'testing', 'ios']",120,570
Task,Done,Critical,"['Remove', 'old', 'accounts', 'alert', 'service']",0,125
Subtask,Done,Major,"['Add', 'subscription', 'status', 'top', 'navigation']",45,60
Subtask,Done,Major,"['Add', 'provider', 'FirebaseSDK']",15,15
Subtask,Done,Major,"['Push', 'Dev']",30,35
Subtask,Done,Major,"['Port', 'SendNotification', 'function', 'alert', 'service', 'insight', 'service']",10,10
Subtask,Done,Major,"['Add', 'event', 'handler', 'trigger', 'generation', 'account', 'first', 'created']",20,30
Subtask,Done,Major,"['Create', 'endpoint', 'grandfather', 'existing', 'users']",0,30
Subtask,Done,Major,"['Deploy', 'Dev']",15,30
Subtask,Done,Major,"['Figure', 'standard', 'way', 'return', 'data', 'front', 'end', 'render', 'graph']",30,20
Subtask,Done,Major,"['Move', 'AR', 'AP', 'igniters', 'separate', 'file']",0,8
Subtask,Done,Major,"['Add', 'endpoint', 'test', 'push', 'notifications']",0,15
Subtask,Done,Major,"['Install', 'setup', 'capacitorfirebaseremoteconfig']",45,60
Subtask,Done,Major,"['Create', 'screen', 'accept', 'feedback', 'user']",90,90
Subtask,Done,Major,"['Update', 'feedback', 'service', 'store', 'feedback']",90,90
